customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
315,Lisa,Odlin,Female,67,16/04/58,Chief Design Engineer,Manufacturing,2,N,0,12
316,Genni,Larway,Female,72,01/06/76,Environmental Specialist,Manufacturing,3,N,1,10
317,Elicia,Dahler,Female,26,10/02/74,Automation Specialist II,Entertainment,3,N,1,14
318,Libbie,Castelin,Female,21,19/05/69,Programmer III,Retail,2,N,1,18
319,Madelle,Matteris,Female,32,11/10/71,Programmer III,Retail,3,N,1,14
320,Aldous,Cubin,Male,19,09/02/97,Registered Nurse,Health,3,N,0,4
321,Christean,Finnes,Female,58,15/09/73,Marketing Manager,Health,3,N,0,18
322,De,Denington,Female,19,10/03/77,Research Associate,Financial Services,3,N,1,11
323,Celka,Goodrich,Female,54,04/06/73,Senior Developer,Health,3,N,1,7
324,Franz,Lyptrit,Male,97,05/08/86,Computer Systems Analyst I,IT,3,N,1,15
325,Anthia,Ghilardini,Female,98,26/09/71,Computer Systems Analyst I,Financial Services,2,N,1,17
326,Guenna,Spensly,Female,74,16/02/80,Help Desk Operator,Financial Services,3,N,0,6
327,Cris,Richfield,Female,10,24/07/68,Design Engineer,Health,3,N,0,12
328,Bernice,Kings,Female,87,11/04/91,Senior Developer,Manufacturing,3,N,0,12
329,Garvy,Berthel,Male,25,20/11/84,Account Representative IV,Entertainment,1,N,1,12
330,Port,Pancost,Male,78,03/06/59,Recruiting Manager,Manufacturing,1,N,1,7
331,Ford,Groucock,Male,87,23/09/98,Desktop Support Technician,Health,3,N,1,3
332,Liza,Trouel,Female,23,19/08/78,Registered Nurse,Health,1,N,0,14
333,Debbi,Doohey,Female,25,20/06/65,Sales Associate,Financial Services,2,N,1,8
334,Fredi,Iannuzzelli,Female,71,20/05/99,Financial Advisor,Financial Services,2,N,1,3
335,Debee,Martynov,Female,20,19/04/83,Senior Editor,Financial Services,2,N,0,8
336,Georgiana,Wallington,Female,91,06/01/80,Senior Editor,Manufacturing,1,N,0,3
337,Shaylah,Urquhart,Female,67,08/10/79,Statistician IV,Argiculture,1,N,1,12
338,Hilliary,Littrell,Female,33,14/03/58,Statistician IV,Health,3,N,0,19
339,Nanny,Casero,Female,56,11/01/80,Human Resources Manager,Health,3,N,0,12
340,Joshuah,Purvey,Male,39,31/07/73,Human Resources Manager,Argiculture,3,N,1,17
341,Jeremiah,Wasling,Male,10,25/08/76,GIS Technical Architect,Financial Services,3,N,0,5
342,Winslow,Hammant,Male,40,19/05/87,Programmer IV,Health,1,N,0,2
343,Nicole,Johananoff,Female,76,14/08/57,Recruiter,Property,2,N,0,13
344,Carlene,Eyckelbeck,Female,91,18/07/73,Recruiter,Property,1,N,1,4
345,Tish,Oleksiak,Female,74,03/02/89,Senior Sales Associate,Health,1,N,1,17
346,Timmie,Eisikowitz,Male,68,15/03/81,Financial Analyst,Financial Services,3,N,0,3
347,Berkly,Grishinov,Male,50,06/06/65,Marketing Manager,Financial Services,3,N,0,9
348,Gan,Devoy,Male,20,01/11/80,Assistant Professor,Retail,3,N,1,9
349,Vinnie,Usherwood,Female,35,15/04/81,Computer Systems Analyst IV,Manufacturing,1,N,0,4
350,Carmela,Jesper,Female,47,09/12/77,Clinical Specialist,Health,3,N,1,9
351,Dev,Hafner,Male,69,12/05/99,Pharmacist,Health,3,N,1,2
352,Orrin,Finding,Male,12,08/07/79,Sales Representative,Retail,3,N,0,4
353,Antonia,Cardis,Female,9,09/10/80,Information Systems Manager,Retail,3,N,0,3
354,Mavra,Donavan,Female,87,26/11/80,Legal Assistant,Property,3,N,0,9
355,Stacy,Gullane,Female,97,01/06/79,Database Administrator II,Retail,3,N,1,3
356,Nichole,,Female,10,30/03/75,Librarian,Entertainment,1,N,0,5
357,Betta,Shrimpton,Female,21,25/01/69,Director of Sales,Entertainment,2,N,0,18
358,Kippie,Crimpe,Female,54,27/12/85,Accounting Assistant IV,Entertainment,3,N,0,18
359,Dulcine,Gauson,Female,2,28/11/58,Legal Assistant,Manufacturing,2,N,1,6
360,Atalanta,Starbucke,Female,64,02/04/56,Staff Scientist,Property,3,N,1,19
361,Stephana,Minero,Female,59,27/03/99,Software Engineer IV,Health,3,N,1,2
362,Jamima,Pirolini,Female,47,17/11/74,Software Engineer IV,Financial Services,1,N,1,18
363,Sabrina,Caddy,Female,82,04/03/88,Project Manager,Retail,3,N,1,7
364,Leontyne,Simpkiss,Female,96,30/09/76,Database Administrator III,Financial Services,2,N,0,11
365,Romona,Capitano,Female,98,27/06/76,VP Quality Control,Property,1,N,0,15
366,Constance,Ucchino,Female,7,08/01/54,Librarian,Entertainment,1,N,0,19
367,Katrinka,Sturrock,Female,93,17/02/85,Programmer II,Manufacturing,3,N,1,12
368,Lacee,Roan,Female,32,26/11/86,Programmer II,Financial Services,1,N,0,6
369,Alic,Trenear,Male,19,24/08/91,Actuary,Financial Services,3,N,1,9
370,Trstram,Bondesen,Male,91,27/07/98,Actuary,Telecommunications,2,N,1,3
371,Pernell,Favelle,Male,7,06/07/54,Systems Administrator III,Financial Services,3,N,0,7
372,Moina,Thumim,Female,19,13/08/87,Graphic Designer,Property,2,N,1,4
373,Eva,Colenutt,Female,95,26/08/00,Structural Analysis Engineer,Health,1,N,1,1
374,Valdemar,MacCoughen,Male,81,22/01/92,Senior Financial Analyst,Financial Services,3,N,1,8
375,Salvidor,Renzo,Male,13,23/08/76,Automation Specialist II,Manufacturing,3,N,1,7
376,Marena,Brunotti,Female,60,24/10/66,Financial Advisor,Financial Services,3,N,1,19
377,Levy,Bonavia,Male,65,19/05/99,Staff Scientist,Argiculture,3,N,0,1
378,Raquela,Yuille,Female,98,04/05/74,Senior Developer,Retail,3,N,0,17
379,Bert,Ainslie,Male,2,13/03/80,Senior Developer,Manufacturing,1,N,1,4
380,Teriann,Birdsey,Female,66,15/05/56,Structural Engineer,Property,3,N,0,17
381,Leesa,Castleman,Female,99,30/11/96,Sales Associate,Property,2,N,0,1
382,Issiah,Fardell,Male,68,14/08/85,Research Nurse,Health,3,N,1,7
383,Barclay,Shalders,Male,37,15/07/78,Nurse Practicioner,Health,2,N,0,14
384,Friederike,Bestar,Female,70,06/08/76,Nurse Practicioner,Financial Services,2,N,0,17
385,Kendall,Humes,Male,69,07/12/66,Project Manager,Health,1,N,0,9
386,Ethelyn,Pincott,Female,63,27/10/90,Senior Quality Engineer,Argiculture,3,N,0,5
387,Spike,Thieme,Male,34,19/02/77,Administrative Officer,Financial Services,3,N,0,22
388,Carlye,Bartle,Female,53,25/05/66,Administrative Officer,Financial Services,3,N,1,11
389,Dorene,Scrivner,Female,97,27/04/75,Help Desk Operator,Entertainment,2,N,1,17
390,Royall,Slimings,Male,83,25/11/97,Programmer Analyst II,Health,2,N,0,3
391,Duffie,Woodier,Male,80,25/03/70,Programmer Analyst II,Argiculture,3,N,0,16
392,Brandyn,Morrid,Male,38,14/06/78,Safety Technician I,Property,3,N,0,13
393,Cesaro,Isbell,Male,35,08/02/55,Associate Professor,Manufacturing,3,N,1,9
394,Roanne,Cowthard,Female,70,06/06/77,Legal Assistant,Health,1,N,1,16
395,Penn,Burkinshaw,Male,28,27/11/76,Data Coordiator,Retail,1,N,1,9
396,Peria,Iscowitz,Female,98,25/01/67,Systems Administrator III,Telecommunications,1,N,1,16
397,Nerissa,Foote,Female,86,02/09/81,Paralegal,Financial Services,2,N,1,5
398,Randee,Douberday,Female,20,18/01/69,Paralegal,Retail,2,N,0,11
399,Nickie,Neissen,Male,26,18/07/76,Engineer III,Manufacturing,2,N,1,16
400,Sibeal,Fellow,Female,86,19/05/62,Financial Analyst,Financial Services,3,N,0,5
401,Halette,Helling,Female,56,11/12/86,Assistant Professor,Retail,3,N,0,15
402,Berne,Donegan,Male,9,03/06/77,Desktop Support Technician,Retail,2,N,0,22
403,Easter,Laffoley-Lane,Female,40,17/10/75,Graphic Designer,Retail,3,N,1,17
404,Sinclair,Sustins,Male,92,17/12/95,Geologist I,Financial Services,2,N,1,4
405,Vivien,Urion,Female,19,28/09/71,Geologist I,Manufacturing,1,N,1,14
406,Rhona,Spilsburie,Female,58,16/06/87,Financial Analyst,Financial Services,1,N,0,12
407,Chryste,Acum,Female,82,12/01/79,Structural Analysis Engineer,Financial Services,1,N,1,15
408,Kurtis,Baistow,Male,79,31/08/91,Senior Financial Analyst,Financial Services,2,N,0,11
409,Tatiania,O'Kane,Female,84,23/01/78,Executive Secretary,Health,3,N,1,13
410,Alicia,Townend,Female,14,09/04/90,Structural Engineer,Health,3,N,1,11
411,Cathyleen,Bern,Female,84,31/03/77,Director of Sales,Financial Services,1,N,0,12
412,Evanne,Feechum,Female,65,23/04/60,Director of Sales,IT,1,N,0,19
413,Simone,Denys,Male,79,22/12/57,VP Quality Control,IT,1,N,1,19
414,Thorin,Grimoldby,Male,12,16/07/76,Social Worker,Health,1,N,0,10
415,Conchita,Jeans,Female,20,31/05/55,Senior Financial Analyst,Financial Services,2,N,1,18
416,Dory,Barnsdall,Female,14,23/06/97,Software Consultant,Financial Services,3,N,1,1
417,Fernandina,Brambley,Female,37,17/02/71,Biostatistician IV,Argiculture,3,N,0,15
418,Jere,Ding,Female,56,22/12/58,Biostatistician IV,Argiculture,3,N,0,6
419,Chrissie,Bernardini,Female,34,26/01/81,VP Marketing,Manufacturing,2,N,0,17
420,Clem,Leek,Male,93,05/07/58,Help Desk Operator,Entertainment,1,N,0,7
421,Tish,Netti,Female,26,19/03/99,Sales Representative,Retail,3,N,1,2
422,Vito,Norker,Male,78,06/01/02,Sales Representative,Manufacturing,2,N,0,1
423,Orville,Akerman,Male,43,08/11/56,Senior Quality Engineer,Manufacturing,3,N,0,9
424,Dennie,Eunson,Male,77,25/01/78,Research Nurse,Health,1,N,0,9
425,Michaeline,Bordman,Female,60,19/11/53,Sales Representative,Retail,3,N,1,20
426,Emlyn,Anstice,Female,10,02/06/72,Nuclear Power Engineer,Manufacturing,2,N,0,8
427,Giusto,Torbett,Male,77,19/12/96,Assistant Media Planner,Entertainment,3,N,1,2
428,Freida,Everil,Female,0,03/05/77,Structural Engineer,Health,1,N,1,14
429,Berny,Bold,Female,7,30/07/78,Community Outreach Specialist,IT,1,N,1,21
430,Janice,Himsworth,Female,46,26/04/73,Paralegal,Financial Services,1,N,1,11
431,Gale,Done,Male,8,26/03/56,Research Nurse,Health,2,N,1,18
432,Amby,Pentin,Male,83,12/02/90,Nuclear Power Engineer,Manufacturing,2,N,1,10
433,Reinhard,Jubert,Male,94,12/03/64,Statistician II,Property,2,N,0,15
434,Raff,Waadenburg,Male,93,01/12/95,Statistician II,Financial Services,3,N,1,19
435,Jerome,Muggeridge,Male,5,23/12/99,GIS Technical Architect,Telecommunications,3,N,0,1
436,Erwin,Pendre,Male,75,24/12/57,Internal Auditor,IT,3,N,0,18
437,Sayres,Duthie,Male,24,14/08/76,Systems Administrator III,Manufacturing,2,N,1,17
438,Ebenezer,Bottelstone,Male,25,17/08/89,Internal Auditor,Property,1,N,1,13
439,Lida,Wych,Female,26,08/07/74,GIS Technical Architect,Property,2,N,0,10
440,Sheena,O'Duggan,Female,46,16/12/77,Business Systems Development Analyst,Telecommunications,3,N,0,10
441,Felicle,Beneze,Female,74,08/03/74,Analyst Programmer,IT,3,N,0,11
442,Linc,Vedyasov,Male,2,06/10/01,Analyst Programmer,Financial Services,3,N,0,1
443,Lauree,Leason,Female,21,26/03/72,Analyst Programmer,Argiculture,1,N,1,10
444,Britteny,Falconer-Taylor,Female,32,24/02/67,Staff Scientist,Manufacturing,3,N,1,8
445,Timothy,Wenham,Male,91,13/11/84,Executive Secretary,Financial Services,3,N,0,5
446,Marilee,Oosthout de Vree,Female,73,02/07/78,Tax Accountant,IT,2,N,1,4
447,Brittany,Peasey,Female,98,06/11/01,Help Desk Technician,Argiculture,3,N,1,1
448,Robin,Crack,Female,34,26/04/95,Software Engineer III,IT,1,N,0,3
449,Shana,Fortesquieu,Female,74,24/09/74,VP Product Management,Manufacturing,1,N,1,6
450,Myrlene,Rothwell,Female,5,02/04/75,Structural Analysis Engineer,Entertainment,3,N,1,18
451,Marlow,Flowerdew,U,37,02/04/75,Quality Control Specialist,IT,1,N,0,18
452,Natalee,Bamford,Female,22,11/08/59,Account Coordinator,Property,3,N,1,5
453,Cornelius,Yarmouth,U,81,11/08/59,Assistant Professor,IT,1,N,0,5
454,Eugenie,Domenc,U,58,11/08/59,Research Nurse,Health,2,N,1,5
455,Mile,Dionisii,Male,97,02/11/91,Civil Engineer,Manufacturing,3,N,1,5
456,Randolph,Redihalgh,Male,47,30/11/75,Automation Specialist I,Manufacturing,2,N,1,17
457,Querida,Danilchev,Female,70,14/12/80,Recruiting Manager,Financial Services,1,N,1,17
458,Osborn,Pentony,Male,57,21/04/69,Account Representative IV,Manufacturing,2,N,1,18
459,Bel,Cheeke,Female,88,04/08/86,Civil Engineer,Manufacturing,3,N,1,13
460,Illa,,Female,0,23/01/86,Electrical Engineer,Manufacturing,2,N,1,16
461,Jsandye,Melendez,Female,19,09/10/79,Social Worker,Health,3,N,1,14
462,Melany,Thorrington,Female,32,01/01/60,Social Worker,Manufacturing,2,N,1,5
463,Allis,Blanche,Female,9,30/03/62,Senior Cost Accountant,Financial Services,3,N,1,20
464,Karel,Dimelow,Female,32,23/03/58,Senior Cost Accountant,Financial Services,3,N,1,10
465,Alina,Wilsey,Female,54,27/03/76,Developer III,Financial Services,2,N,1,14
466,Jarad,Bauser,Male,84,27/01/91,Developer III,Manufacturing,2,N,1,2
467,Welbie,Rockliffe,Male,51,02/01/54,Human Resources Assistant I,Property,2,N,0,15
468,Valeria,Ladyman,Female,11,19/01/74,Software Test Engineer I,Property,1,N,1,8
469,Levi,Cartmell,Male,91,03/05/96,Actuary,Financial Services,1,N,1,3
470,Darbee,Klimowicz,Male,22,19/12/01,Internal Auditor,Retail,3,N,0,1
471,Libby,Wardesworth,Female,82,01/01/56,GIS Technical Architect,Financial Services,2,N,0,14
472,Kippy,Jessel,Female,38,16/11/90,Internal Auditor,Financial Services,3,N,1,8
473,Benji,O'Shirine,Male,2,13/03/77,Junior Executive,Health,3,N,1,20
474,Consolata,Clacson,Female,86,15/01/83,Geologist IV,Entertainment,2,N,0,18
475,Vernor,,Male,0,14/11/96,Nuclear Power Engineer,Manufacturing,2,N,0,1
476,Kane,Jahnel,Male,65,21/04/89,Computer Systems Analyst IV,Manufacturing,3,N,0,14
477,Cheri,Hazeman,Female,32,26/11/60,Media Manager II,Financial Services,1,N,1,13
478,Darcey,Harberer,Female,65,21/01/61,Chief Design Engineer,Financial Services,2,N,1,5
479,Blythe,Keighley,Female,11,04/08/94,Chief Design Engineer,IT,3,N,1,4
480,Darelle,Ive,U,67,04/08/94,Registered Nurse,Health,3,N,1,4
481,Marcella,Manzell,Female,68,12/04/90,Programmer IV,Argiculture,3,N,0,8
482,Gar,Wallis,Male,33,19/12/62,Programmer IV,Health,3,N,0,20
483,Bertrand,Penkethman,Male,35,02/05/73,Sales Representative,Retail,2,N,0,9
484,Mason,Kohrsen,Male,64,24/04/74,Programmer IV,Manufacturing,3,N,0,22
485,Ulrika,Steagall,Female,23,08/11/74,Statistician III,Manufacturing,1,N,0,20
486,Prudi,Edon,Female,0,30/12/55,Technical Writer,Manufacturing,2,N,1,15
487,Elayne,Braiden,Female,70,19/09/79,Food Chemist,Health,3,N,0,10
488,Domini,Ghelerdini,Female,24,11/07/80,Help Desk Operator,Property,3,N,1,10
489,Tresa,Reeks,Female,18,31/05/71,Senior Editor,Retail,3,N,1,4
490,Lida,Boynton,Female,44,15/06/92,Environmental Tech,Argiculture,3,N,0,6
491,Andrea,Funcheon,Male,45,20/02/76,Speech Pathologist,Property,2,N,1,19
492,Pail,Ashplant,Male,54,28/04/76,Environmental Tech,Financial Services,3,N,0,21
493,Tommie,Banbridge,Female,83,13/09/60,Electrical Engineer,Manufacturing,3,N,1,5
494,Gaby,,Male,33,02/06/75,Design Engineer,Manufacturing,3,N,0,9
495,Lucius,Prescott,Male,91,21/02/59,VP Accounting,Financial Services,3,N,1,6
496,Korry,Cosgrove,Female,25,28/01/76,Engineer II,Financial Services,2,N,1,11
497,Allissa,Brinklow,Female,96,09/01/74,Engineer II,Property,3,N,1,11
498,Emmalee,Sketcher,Female,58,30/04/78,VP Sales,Manufacturing,1,N,1,10
499,Dalli,Baggally,Male,39,15/03/61,Budget/Accounting Analyst III,Financial Services,2,N,0,19
500,Lazar,Crathern,Male,19,11/04/92,Recruiting Manager,Retail,2,N,1,10
501,Henrieta,MacClancey,Female,94,10/06/77,Environmental Specialist,Retail,1,N,0,19
502,Rica,Raveau,Female,39,24/12/70,Teacher,Manufacturing,3,N,0,18
503,Burr,Gerb,Male,87,19/07/89,Dental Hygienist,Health,2,N,1,10
504,Vinny,Hegley,Male,93,25/04/95,Environmental Tech,Manufacturing,1,N,1,7
505,Wylma,Elsy,Female,40,01/12/66,Environmental Tech,Manufacturing,1,N,1,10
506,Brett,Scrancher,Female,43,14/02/85,Health Coach II,Retail,3,N,0,21
507,Gwen,Jakubczyk,Female,98,05/07/71,Health Coach II,Health,3,N,0,7
508,Abagail,Tordiffe,Female,94,18/01/71,Project Manager,Property,3,N,1,11
509,Tobe,Vamplew,Male,64,06/08/79,Developer II,Financial Services,2,N,1,21
510,Sheilah,Blackmore,Female,61,15/06/92,Developer II,Financial Services,3,N,0,2
511,Theo,Tolmie,Female,92,02/12/82,Dental Hygienist,Health,1,N,0,10
512,Sigfried,Semken,Male,76,15/04/55,VP Accounting,Financial Services,3,N,0,6
513,Kienan,Soar,U,30,15/04/55,Tax Accountant,IT,3,N,0,6
514,Trent,,Male,9,20/06/96,Associate Professor,Financial Services,3,N,1,4
515,Winna,Verny,Female,55,04/09/89,Help Desk Operator,IT,1,N,0,8
516,Craggy,Loadsman,Male,23,07/01/58,Environmental Tech,Financial Services,3,N,0,20
517,Iona,Fidgeon,Female,73,20/08/85,Chief Design Engineer,Property,3,N,1,3
518,Bernhard,Senett,Male,60,28/04/91,Database Administrator IV,Retail,3,N,1,10
519,Rabi,Nissle,Male,83,07/04/00,Database Administrator IV,Retail,3,N,1,1
520,Jazmin,Neumann,Female,66,09/08/64,VP Quality Control,Financial Services,2,N,1,15
521,Peri,Hovie,Female,29,19/12/78,Help Desk Operator,Health,1,N,0,16
522,Lynnelle,Comettoi,Female,64,05/11/76,Help Desk Operator,Health,2,N,1,16
523,Elberta,Tixall,Female,44,24/11/74,Senior Financial Analyst,Financial Services,2,N,1,16
524,Florence,Held,Female,16,09/09/62,Nurse,Retail,3,N,0,11
525,Lennard,Donizeau,Male,64,12/02/80,Chemical Engineer,Manufacturing,3,N,1,9
526,Ardelle,,U,9,12/02/80,Social Worker,Health,3,N,1,9
527,Lorilyn,Topaz,Female,81,19/10/90,VP Quality Control,Financial Services,3,N,1,9
528,Gayel,Downs,Female,10,06/06/79,Registered Nurse,Health,3,N,0,4
529,Sandor,Tumber,Male,18,21/07/89,Operator,Retail,2,N,1,10
530,Townie,Perez,Male,2,24/09/74,Recruiter,Manufacturing,3,N,0,15
531,Modesty,Fletcher,Female,94,26/08/93,Senior Cost Accountant,Financial Services,1,N,0,1
532,Row,Mawditt,Female,25,14/01/61,Community Outreach Specialist,Financial Services,2,N,0,19
533,Conny,Shearmer,Male,40,14/12/81,Database Administrator III,Retail,3,N,0,11
534,Madel,Palffrey,Female,2,16/08/54,Systems Administrator I,Retail,3,N,0,12
535,Gracie,Merrifield,Female,67,04/05/93,Systems Administrator I,Retail,2,N,0,3
536,Jannelle,Leist,Female,64,07/04/59,Recruiting Manager,Manufacturing,2,N,0,16
537,Raine,Sneezum,Female,16,26/03/89,Structural Engineer,Entertainment,1,N,0,7
538,Millicent,Wiffler,Female,33,21/10/56,Chemical Engineer,Manufacturing,3,N,1,5
539,Hobie,Knappett,Male,53,10/08/75,Chemical Engineer,Health,1,N,0,15
540,Tresa,Dy,Female,80,28/04/01,Chemical Engineer,Manufacturing,3,N,0,1
541,Annissa,Balmforth,Female,23,01/01/66,Chemical Engineer,Manufacturing,2,N,1,13
542,Berri,McManamen,Female,78,14/01/67,Accountant III,Manufacturing,3,N,0,18
543,Mikey,Rizzetti,Male,9,03/08/73,Account Coordinator,Retail,2,N,1,17
544,Giacomo,Johanning,Male,51,12/10/90,Structural Engineer,Manufacturing,1,N,1,5
545,Alecia,Crosse,Female,43,04/06/78,Project Manager,Health,3,N,1,18
546,Jorie,Pigott,Female,80,24/02/81,Information Systems Manager,Health,3,N,1,12
547,Andee,Robjant,Female,22,14/05/96,Sales Associate,Health,3,N,0,5
548,Georgie,Cudbertson,U,84,14/05/96,Sales Associate,IT,1,N,1,5
549,Abrahan,Luckman,Male,84,15/06/85,Human Resources Manager,Retail,3,N,1,2
550,Emeline,Jorioz,Female,16,10/07/76,Human Resources Manager,Retail,3,N,0,15
551,Florence,Muldoon,Female,8,10/08/87,Structural Engineer,Financial Services,1,N,0,9
552,Hilly,Kleinmann,Male,66,09/09/78,Geological Engineer,Manufacturing,1,N,1,20
553,Charlean,Fantone,Female,62,12/05/79,Senior Sales Associate,Argiculture,2,N,1,7
554,Esmaria,Dobbison,Female,33,06/05/55,Graphic Designer,Health,3,N,1,7
555,Jarib,Senior,Male,99,08/11/70,Junior Executive,Property,3,N,0,4
556,Oralia,Gifford,Female,69,08/09/57,Junior Executive,Property,3,N,0,11
557,Cassie,Morley,Female,67,02/06/61,Junior Executive,Manufacturing,2,N,1,18
558,Allene,Claypole,Female,96,25/05/73,Programmer Analyst III,Manufacturing,3,N,0,8
559,Erma,Vyel,Female,39,05/03/88,Payment Adjustment Coordinator,Retail,1,N,1,16
560,Dorree,Sanja,Female,1,11/10/53,Social Worker,Health,2,N,0,8
561,Karin,Burkill,Female,99,15/08/77,Tax Accountant,Health,3,N,0,12
562,Lindy,Fitzpayn,Female,88,06/06/70,Marketing Assistant,Health,3,N,0,17
563,Rube,Itzhayek,Male,25,20/09/74,Accounting Assistant II,IT,3,N,1,19
564,Nettie,Iddy,Female,7,07/11/83,Operator,Retail,1,N,0,7
565,Saleem,Meller,Male,30,02/10/59,Civil Engineer,Manufacturing,3,N,1,16
566,Datha,McPheat,Female,66,09/12/78,Systems Administrator I,Financial Services,1,N,1,9
567,Hashim,O'Leahy,Male,73,08/07/65,Systems Administrator I,Financial Services,2,N,0,16
568,Quinn,Fulks,Male,32,15/12/57,VP Sales,Manufacturing,3,N,0,13
569,Jaime,Warkup,Male,30,31/01/76,Analog Circuit Design manager,IT,3,N,0,10
570,Xever,Baldetti,Male,14,24/06/78,VP Product Management,Financial Services,3,N,1,15
571,Ramonda,McKellar,Female,30,15/02/58,Assistant Media Planner,Entertainment,3,N,0,6
572,Clementius,Everington,Male,0,01/05/67,Clinical Specialist,Health,1,N,1,5
573,Maurits,Kix,Male,39,07/03/94,General Manager,Health,3,N,0,2
574,Gerard,Steketee,Male,95,09/04/90,Senior Cost Accountant,Financial Services,3,N,0,20
575,Etan,Poyle,Male,64,10/06/56,VP Accounting,Financial Services,1,N,1,11
576,Bart,Eakle,Male,98,19/05/77,Recruiter,Retail,3,N,1,7
577,Nadean,Fielding,Female,41,08/04/56,Recruiter,Property,3,N,1,19
578,Charyl,Haimes,Female,72,24/01/95,Web Developer I,Property,1,N,1,3
579,Cathlene,Bellas,Female,89,11/06/74,Software Engineer II,Health,3,N,0,12
580,Johnathan,Audiss,Male,83,03/12/75,Compensation Analyst,Financial Services,3,N,1,14
581,Brenna,Dacks,Female,32,22/05/69,Computer Systems Analyst IV,Financial Services,3,N,1,16
582,Rhoda,McKeown,U,21,22/05/69,Staff Scientist,IT,2,N,0,16
583,Tirrell,Haysham,Male,97,14/04/86,Registered Nurse,Health,3,N,0,4
584,Fiona,Clines,Female,10,15/09/95,Tax Accountant,Manufacturing,2,N,1,19
585,Tiphany,Bonnier,Female,66,20/04/78,Pharmacist,Health,3,N,1,10
